ENCODED_MCT,TA_YM,IndustryRiskIndex_3m,IndustryRiskIndex_6m
4DAE33EA04,202306,0.9999999999999996,0.5509370703253318
4DAE33EA04,202307,0.9999999999999996,0.5509370703253318
4DAE33EA04,202308,0.9999999999999996,0.5509370703253318
4DAE33EA04,202309,0.9999999999999996,0.5509370703253318
4DAE33EA04,202310,0.9999999999999996,0.5509370703253318
4DAE33EA04,202311,0.9999999999999996,0.5509370703253318
4DAE33EA04,202312,0.9999999999999996,0.5509370703253318
4DAE33EA04,202401,0.9999999999999996,0.5509370703253318
4DAE33EA04,202402,0.9999999999999996,0.5509370703253318
4DAE33EA04,202403,0.9999999999999996,0.5509370703253318
4DAE33EA04,202404,0.9999999999999996,0.5509370703253318
4DAE33EA04,202405,0.9999999999999996,0.5509370703253318
4DAE33EA04,202406,0.9999999999999996,0.5509370703253318
4DAE33EA04,202407,0.9999999999999996,0.5509370703253318
4DAE33EA04,202408,0.9999999999999996,0.5509370703253318
4DAE33EA04,202409,0.9999999999999996,0.5509370703253318
4DAE33EA04,202410,0.9999999999999996,0.04925966657467162
4DAE33EA04,202411,0.9999999999999996,0.04925966657467162
4DAE33EA04,202412,0.9999999999999996,0.04925966657467162
4DC1192CB7,202301,0.9999999999999996,0.04925966657467162
4DC1192CB7,202302,0.9999999999999996,0.04925966657467162
4DC1192CB7,202303,0.9999999999999996,0.04925966657467162
4DC1192CB7,202304,0.9999999999999996,0.5509370703253318
4DC1192CB7,202305,0.9999999999999996,0.5509370703253318
4DC1192CB7,202306,0.9999999999999996,0.5509370703253318
4DC1192CB7,202307,0.9999999999999996,0.5509370703253318
4DC1192CB7,202308,0.9999999999999996,0.5509370703253318
4DC1192CB7,202309,0.9999999999999996,0.5509370703253318
4DC1192CB7,202310,0.9999999999999996,0.5509370703253318
4DC1192CB7,202311,0.9999999999999996,0.5509370703253318
4DC1192CB7,202312,0.9999999999999996,0.5509370703253318
4DC1192CB7,202401,0.9999999999999996,0.5509370703253318
4DC1192CB7,202402,0.9999999999999996,0.5509370703253318
4DC1192CB7,202403,0.9999999999999996,0.5509370703253318
4DC1192CB7,202404,0.9999999999999996,0.5509370703253318
4DC1192CB7,202405,0.9999999999999996,0.5509370703253318
4DC1192CB7,202406,0.9999999999999996,0.5509370703253318
4DC1192CB7,202407,0.9999999999999996,0.5509370703253318
4DC1192CB7,202408,0.9999999999999996,0.5509370703253318
4DC1192CB7,202409,0.9999999999999996,0.5509370703253318
4DC1192CB7,202410,0.9999999999999996,0.04925966657467162
4DC1192CB7,202411,0.9999999999999996,0.04925966657467162
4DC1192CB7,202412,0.9999999999999996,0.04925966657467162
4DD8AC6665,202301,0.0,0.0
4DD8AC6665,202302,0.0,0.0
4DD8AC6665,202303,0.0,0.0
4DD8AC6665,202304,0.0,0.0
4DD8AC6665,202305,0.0,0.0
4DD8AC6665,202306,0.0,0.0
4DD8AC6665,202307,0.0,0.0
4DD8AC6665,202308,0.0,0.0
4DD8AC6665,202309,0.0,0.0
4DD8AC6665,202310,0.0,0.0
4DD8AC6665,202311,0.0,0.0
4DD8AC6665,202312,0.0,0.0
4DD8AC6665,202401,0.0,0.0
4DD8AC6665,202402,0.0,0.0
4DD8AC6665,202403,0.0,0.0
4DD8AC6665,202404,0.08220527334635941,0.5509370703253318
4DD8AC6665,202405,0.08220527334635941,0.5509370703253318
4DD8AC6665,202406,0.08220527334635941,0.5509370703253318
4DD8AC6665,202407,0.08220527334635941,0.04925966657467162
4DD8AC6665,202408,0.08220527334635941,0.04925966657467162
4DD8AC6665,202409,0.08220527334635941,0.04925966657467162
4DD8AC6665,202410,0.0,0.0
4DD8AC6665,202411,0.0,0.0
4DD8AC6665,202412,0.0,0.0
4DE273254C,202301,0.9999999999999996,0.04925966657467162
4DE273254C,202302,0.9999999999999996,0.04925966657467162
4DE273254C,202303,0.9999999999999996,0.04925966657467162
4DE273254C,202304,0.9999999999999996,0.5509370703253318
4DE273254C,202305,0.9999999999999996,0.5509370703253318
4DE273254C,202306,0.9999999999999996,0.5509370703253318
4DE273254C,202307,0.9999999999999996,0.5509370703253318
4DE273254C,202308,0.9999999999999996,0.5509370703253318
4DE273254C,202309,0.9999999999999996,0.5509370703253318
4DE273254C,202310,0.9999999999999996,0.5509370703253318
4DE273254C,202311,0.9999999999999996,0.5509370703253318
4DE273254C,202312,0.9999999999999996,0.5509370703253318
4DE273254C,202401,0.9999999999999996,0.5509370703253318
4DE273254C,202402,0.9999999999999996,0.5509370703253318
4DE273254C,202403,0.9999999999999996,0.5509370703253318
4DE273254C,202404,0.9999999999999996,0.5509370703253318
4DE273254C,202405,0.9999999999999996,0.5509370703253318
4DE273254C,202406,0.9999999999999996,0.5509370703253318
4DE273254C,202407,0.9999999999999996,0.5509370703253318
4DE273254C,202408,0.9999999999999996,0.5509370703253318
4DE273254C,202409,0.9999999999999996,0.5509370703253318
4DE273254C,202410,0.9999999999999996,0.04925966657467162
4DE273254C,202411,0.9999999999999996,0.04925966657467162
4DE273254C,202412,0.9999999999999996,0.04925966657467162
4DEDE7CD03,202301,0.0,0.0
4DEDE7CD03,202302,0.0,0.0
4DEDE7CD03,202303,0.0,0.0
4DEDE7CD03,202304,0.0,0.0
4DEDE7CD03,202305,0.0,0.0
4DEDE7CD03,202306,0.0,0.0
4DEDE7CD03,202307,0.0,0.0
4DEDE7CD03,202308,0.0,0.0
4DEDE7CD03,202309,0.0,0.0
4DEDE7CD03,202310,0.0,0.0
4DEDE7CD03,202311,0.0,0.0
4DEDE7CD03,202312,0.0,0.0
4DEDE7CD03,202401,0.0,0.0
4DEDE7CD03,202402,0.0,0.0
4DEDE7CD03,202403,0.0,0.0
4DEDE7CD03,202404,0.08220527334635941,0.5509370703253318
4DEDE7CD03,202405,0.08220527334635941,0.5509370703253318
4DEDE7CD03,202406,0.08220527334635941,0.5509370703253318
4DEDE7CD03,202407,0.08220527334635941,0.04925966657467162
4DEDE7CD03,202408,0.08220527334635941,0.04925966657467162
4DEDE7CD03,202409,0.08220527334635941,0.04925966657467162
4DEDE7CD03,202410,0.0,0.0
4DEDE7CD03,202411,0.0,0.0
4DEDE7CD03,202412,0.0,0.0
4E0A2F790E,202301,0.0,0.0
4E0A2F790E,202302,0.0,0.0
4E0A2F790E,202303,0.0,0.0
4E0A2F790E,202304,0.0,0.0
4E0A2F790E,202305,0.0,0.0
4E0A2F790E,202306,0.0,0.0
4E0A2F790E,202307,0.0,0.0
4E0A2F790E,202308,0.0,0.0
4E0A2F790E,202309,0.0,0.0
4E0A2F790E,202310,0.0,0.0
4E0A2F790E,202311,0.0,0.0
4E0A2F790E,202312,0.0,0.0
4E0A2F790E,202401,0.0,0.0
4E0A2F790E,202402,0.0,0.0
4E0A2F790E,202403,0.0,0.0
4E0A2F790E,202404,0.08220527334635941,0.5509370703253318
4E0A2F790E,202405,0.08220527334635941,0.5509370703253318
4E0A2F790E,202406,0.08220527334635941,0.5509370703253318
4E0A2F790E,202407,0.08220527334635941,0.04925966657467162
4E0A2F790E,202408,0.08220527334635941,0.04925966657467162
4E0A2F790E,202409,0.08220527334635941,0.04925966657467162
4E0A2F790E,202410,0.0,0.0
4E0A2F790E,202411,0.0,0.0
4E0A2F790E,202412,0.0,0.0
4E34EC1776,202301,0.0,0.0
4E34EC1776,202302,0.0,0.0
4E34EC1776,202303,0.0,0.0
4E34EC1776,202304,0.0,0.0
4E34EC1776,202305,0.0,0.0
4E34EC1776,202306,0.0,0.0
4E34EC1776,202307,0.0,0.0
4E34EC1776,202308,0.0,0.0
4E34EC1776,202309,0.0,0.0
4E34EC1776,202310,0.0,0.0
4E34EC1776,202311,0.0,0.0
4E34EC1776,202312,0.0,0.0
4E34EC1776,202401,0.0,0.0
4E34EC1776,202402,0.0,0.0
4E34EC1776,202403,0.0,0.0
4E34EC1776,202404,0.08220527334635941,0.5509370703253318
4E34EC1776,202405,0.08220527334635941,0.5509370703253318
4E34EC1776,202406,0.08220527334635941,0.5509370703253318
4E34EC1776,202407,0.08220527334635941,0.04925966657467162
4E34EC1776,202408,0.08220527334635941,0.04925966657467162
4E34EC1776,202409,0.08220527334635941,0.04925966657467162
4E34EC1776,202410,0.0,0.0
4E34EC1776,202411,0.0,0.0
4E34EC1776,202412,0.0,0.0
4E390D279A,202301,0.0,0.0
4E390D279A,202302,0.0,0.0
4E390D279A,202303,0.0,0.0
4E390D279A,202304,0.0,0.0
4E390D279A,202305,0.0,0.0
4E390D279A,202306,0.0,0.0
4E390D279A,202307,0.0,0.0
4E390D279A,202308,0.0,0.0
4E390D279A,202309,0.0,0.0
4E390D279A,202310,0.0,0.0
4E390D279A,202311,0.0,0.0
4E390D279A,202312,0.0,0.0
4E390D279A,202401,0.0,0.0
4E390D279A,202402,0.0,0.0
4E390D279A,202403,0.0,0.0
4E390D279A,202404,0.08220527334635941,0.5509370703253318
4E390D279A,202405,0.08220527334635941,0.5509370703253318
4E390D279A,202406,0.08220527334635941,0.5509370703253318
4E390D279A,202407,0.08220527334635941,0.04925966657467162
4E390D279A,202408,0.08220527334635941,0.04925966657467162
4E390D279A,202409,0.08220527334635941,0.04925966657467162
4E390D279A,202410,0.0,0.0
4E390D279A,202411,0.0,0.0
4E390D279A,202412,0.0,0.0
4E44FC37D5,202301,0.0,0.0
4E44FC37D5,202302,0.0,0.0
4E44FC37D5,202303,0.0,0.0
4E44FC37D5,202304,0.0,0.0
4E44FC37D5,202305,0.0,0.0
4E44FC37D5,202306,0.0,0.0
4E44FC37D5,202307,0.0,0.0
4E44FC37D5,202308,0.0,0.0
4E44FC37D5,202309,0.0,0.0
4E44FC37D5,202310,0.0,0.0
4E44FC37D5,202311,0.0,0.0
4E44FC37D5,202312,0.0,0.0
4E44FC37D5,202401,0.0,0.0
4E44FC37D5,202402,0.0,0.0
4E44FC37D5,202403,0.0,0.0
4E44FC37D5,202404,0.08220527334635941,0.5509370703253318
4E44FC37D5,202405,0.08220527334635941,0.5509370703253318
4E44FC37D5,202406,0.08220527334635941,0.5509370703253318
4E44FC37D5,202407,0.08220527334635941,0.04925966657467162
4E44FC37D5,202408,0.08220527334635941,0.04925966657467162
4E44FC37D5,202409,0.08220527334635941,0.04925966657467162
4E44FC37D5,202410,0.0,0.0
4E44FC37D5,202411,0.0,0.0
4E44FC37D5,202412,0.0,0.0
4E4F418B9C,202301,0.0,0.0
4E4F418B9C,202302,0.0,0.0
4E4F418B9C,202303,0.0,0.0
4E4F418B9C,202304,0.0,0.0
4E4F418B9C,202305,0.0,0.0
4E4F418B9C,202306,0.0,0.0
4E4F418B9C,202307,0.0,0.0
4E4F418B9C,202308,0.0,0.0
4E4F418B9C,202309,0.0,0.0
4E4F418B9C,202310,0.0,0.0
4E4F418B9C,202311,0.0,0.0
4E4F418B9C,202312,0.0,0.0
4E4F418B9C,202401,0.0,0.0
4E4F418B9C,202402,0.0,0.0
4E4F418B9C,202403,0.0,0.0
4E4F418B9C,202404,0.08220527334635941,0.5509370703253318
4E4F418B9C,202405,0.08220527334635941,0.5509370703253318
4E4F418B9C,202406,0.08220527334635941,0.5509370703253318
4E4F418B9C,202407,0.08220527334635941,0.04925966657467162
4E4F418B9C,202408,0.08220527334635941,0.04925966657467162
4E4F418B9C,202409,0.08220527334635941,0.04925966657467162
4E4F418B9C,202410,0.0,0.0
4E4F418B9C,202411,0.0,0.0
4E4F418B9C,202412,0.0,0.0
4E4FF6A584,202301,0.0,0.0
4E4FF6A584,202302,0.0,0.0
4E4FF6A584,202303,0.0,0.0
4E4FF6A584,202304,0.0,0.0
4E4FF6A584,202305,0.0,0.0
4E4FF6A584,202306,0.0,0.0
4E4FF6A584,202307,0.0,0.0
4E4FF6A584,202308,0.0,0.0
4E4FF6A584,202309,0.0,0.0
4E4FF6A584,202310,0.0,0.0
4E4FF6A584,202311,0.0,0.0
4E4FF6A584,202312,0.0,0.0
4E4FF6A584,202401,0.0,0.0
4E4FF6A584,202402,0.0,0.0
4E4FF6A584,202403,0.0,0.0
4E4FF6A584,202404,0.08220527334635941,0.5509370703253318
4E4FF6A584,202405,0.08220527334635941,0.5509370703253318
4E4FF6A584,202406,0.08220527334635941,0.5509370703253318
4E4FF6A584,202407,0.08220527334635941,0.04925966657467162
4E4FF6A584,202408,0.08220527334635941,0.04925966657467162
4E4FF6A584,202409,0.08220527334635941,0.04925966657467162
4E4FF6A584,202410,0.0,0.0
4E4FF6A584,202411,0.0,0.0
4E4FF6A584,202412,0.0,0.0
4E530BFB48,202301,0.0,0.0
4E530BFB48,202302,0.0,0.0
4E530BFB48,202303,0.0,0.0
4E530BFB48,202304,0.0,0.0
4E530BFB48,202305,0.0,0.0
4E530BFB48,202306,0.0,0.0
4E530BFB48,202307,0.0,0.0
4E530BFB48,202308,0.0,0.0
4E530BFB48,202309,0.0,0.0
4E530BFB48,202310,0.0,0.0
4E530BFB48,202311,0.0,0.0
4E530BFB48,202312,0.0,0.0
4E530BFB48,202401,0.0,0.0
4E530BFB48,202402,0.0,0.0
4E530BFB48,202403,0.0,0.0
4E530BFB48,202404,0.08220527334635941,0.5509370703253318
4E530BFB48,202405,0.08220527334635941,0.5509370703253318
4E530BFB48,202406,0.08220527334635941,0.5509370703253318
4E530BFB48,202407,0.08220527334635941,0.04925966657467162
4E530BFB48,202408,0.08220527334635941,0.04925966657467162
4E530BFB48,202409,0.08220527334635941,0.04925966657467162
4E530BFB48,202410,0.0,0.0
4E530BFB48,202411,0.0,0.0
4E530BFB48,202412,0.0,0.0
4E56424369,202402,0.0,0.0
4E56424369,202403,0.0,0.0
4E56424369,202404,0.08220527334635941,0.5509370703253318
4E56424369,202405,0.08220527334635941,0.5509370703253318
4E56424369,202406,0.08220527334635941,0.5509370703253318
4E56424369,202407,0.08220527334635941,0.04925966657467162
4E56424369,202408,0.08220527334635941,0.04925966657467162
4E56424369,202409,0.08220527334635941,0.04925966657467162
4E56424369,202410,0.0,0.0
4E56424369,202411,0.0,0.0
4E56424369,202412,0.0,0.0
4E5DEDBDDC,202301,0.0,0.0
4E5DEDBDDC,202302,0.0,0.0
4E5DEDBDDC,202303,0.0,0.0
4E5DEDBDDC,202304,0.0,0.0
4E5DEDBDDC,202305,0.0,0.0
4E5DEDBDDC,202306,0.0,0.0
4E5DEDBDDC,202307,0.0,0.0
4E5DEDBDDC,202308,0.0,0.0
4E5DEDBDDC,202309,0.0,0.0
4E5DEDBDDC,202310,0.0,0.0
4E5DEDBDDC,202311,0.0,0.0
4E5DEDBDDC,202312,0.0,0.0
4E5DEDBDDC,202401,0.0,0.0
4E5DEDBDDC,202402,0.0,0.0
4E5DEDBDDC,202403,0.0,0.0
4E5DEDBDDC,202404,0.08220527334635941,0.5509370703253318
4E5DEDBDDC,202405,0.08220527334635941,0.5509370703253318
4E5DEDBDDC,202406,0.08220527334635941,0.5509370703253318
4E5DEDBDDC,202407,0.08220527334635941,0.04925966657467162
4E5DEDBDDC,202408,0.08220527334635941,0.04925966657467162
4E5DEDBDDC,202409,0.08220527334635941,0.04925966657467162
4E5DEDBDDC,202410,0.0,0.0
4E5DEDBDDC,202411,0.0,0.0
4E5DEDBDDC,202412,0.0,0.0
4E6576A551,202301,0.0,0.0
4E6576A551,202302,0.0,0.0
4E6576A551,202303,0.0,0.0
4E6576A551,202304,0.0,0.0
4E6576A551,202305,0.0,0.0
4E6576A551,202306,0.0,0.0
4E6576A551,202307,0.0,0.0
4E6576A551,202308,0.0,0.0
4E6576A551,202309,0.0,0.0
4E6576A551,202310,0.0,0.0
4E6576A551,202311,0.0,0.0
4E6576A551,202312,0.0,0.0
4E6576A551,202401,0.0,0.0
4E6576A551,202402,0.0,0.0
4E6576A551,202403,0.0,0.0
4E6576A551,202404,0.08220527334635941,0.5509370703253318
4E6576A551,202405,0.08220527334635941,0.5509370703253318
4E6576A551,202406,0.08220527334635941,0.5509370703253318
4E6576A551,202407,0.08220527334635941,0.04925966657467162
4E6576A551,202408,0.08220527334635941,0.04925966657467162
4E6576A551,202409,0.08220527334635941,0.04925966657467162
4E6576A551,202410,0.0,0.0
4E6576A551,202411,0.0,0.0
4E6576A551,202412,0.0,0.0
4E8BDFA3D8,202308,0.0,0.0
4E8BDFA3D8,202309,0.0,0.0
4E8BDFA3D8,202310,0.0,0.0
4E8BDFA3D8,202311,0.0,0.0
4E8BDFA3D8,202312,0.0,0.0
4E8BDFA3D8,202401,0.0,0.0
4E8BDFA3D8,202402,0.0,0.0
4E8BDFA3D8,202403,0.0,0.0
4E8BDFA3D8,202404,0.08220527334635941,0.5509370703253318
4E8BDFA3D8,202405,0.08220527334635941,0.5509370703253318
4E8BDFA3D8,202406,0.08220527334635941,0.5509370703253318
4E8BDFA3D8,202407,0.08220527334635941,0.04925966657467162
4E8BDFA3D8,202408,0.08220527334635941,0.04925966657467162
4E8BDFA3D8,202409,0.08220527334635941,0.04925966657467162
4E8BDFA3D8,202410,0.0,0.0
4E8BDFA3D8,202411,0.0,0.0
4E8BDFA3D8,202412,0.0,0.0
4E9408836B,202301,0.9999999999999996,0.04925966657467162
4E9408836B,202302,0.9999999999999996,0.04925966657467162
4E9408836B,202303,0.9999999999999996,0.04925966657467162
4E9408836B,202304,0.9999999999999996,0.5509370703253318
4E9408836B,202305,0.9999999999999996,0.5509370703253318
4E9408836B,202306,0.9999999999999996,0.5509370703253318
4E9408836B,202307,0.9999999999999996,0.5509370703253318
4E9408836B,202308,0.9999999999999996,0.5509370703253318
4E9408836B,202309,0.9999999999999996,0.5509370703253318
4E9408836B,202310,0.9999999999999996,0.5509370703253318
4E9408836B,202311,0.9999999999999996,0.5509370703253318
4E9408836B,202312,0.9999999999999996,0.5509370703253318
4E9408836B,202401,0.9999999999999996,0.5509370703253318
4E9408836B,202402,0.9999999999999996,0.5509370703253318
4E9408836B,202403,0.9999999999999996,0.5509370703253318
4E9408836B,202404,0.9999999999999996,0.5509370703253318
4E9408836B,202405,0.9999999999999996,0.5509370703253318
4E9408836B,202406,0.9999999999999996,0.5509370703253318
4E9408836B,202407,0.9999999999999996,0.5509370703253318
4E9408836B,202408,0.9999999999999996,0.5509370703253318
4E9408836B,202409,0.9999999999999996,0.5509370703253318
4E9408836B,202410,0.9999999999999996,0.04925966657467162
4E9408836B,202411,0.9999999999999996,0.04925966657467162
4E9408836B,202412,0.9999999999999996,0.04925966657467162
4E94D459E2,202301,0.0,0.0
4E94D459E2,202302,0.0,0.0
4E94D459E2,202303,0.0,0.0
4E94D459E2,202304,0.0,0.0
4E94D459E2,202305,0.0,0.0
4E94D459E2,202306,0.0,0.0
4E94D459E2,202307,0.0,0.0
4E94D459E2,202308,0.0,0.0
4E94D459E2,202309,0.0,0.0
4E94D459E2,202310,0.0,0.0
4E94D459E2,202311,0.0,0.0
4E94D459E2,202312,0.0,0.0
4E94D459E2,202401,0.0,0.0
4E94D459E2,202402,0.0,0.0
4E94D459E2,202403,0.0,0.0
4E94D459E2,202404,0.08220527334635941,0.5509370703253318
4E94D459E2,202405,0.08220527334635941,0.5509370703253318
4E94D459E2,202406,0.08220527334635941,0.5509370703253318
4E94D459E2,202407,0.08220527334635941,0.04925966657467162
4E94D459E2,202408,0.08220527334635941,0.04925966657467162
4E94D459E2,202409,0.08220527334635941,0.04925966657467162
4E94D459E2,202410,0.0,0.0
4E94D459E2,202411,0.0,0.0
4E94D459E2,202412,0.0,0.0
4EBEB61964,202301,0.0,0.0
4EBEB61964,202302,0.0,0.0
4EBEB61964,202303,0.0,0.0
4EBEB61964,202304,0.0,0.0
4EBEB61964,202305,0.0,0.0
4EBEB61964,202306,0.0,0.0
4EBEB61964,202307,0.0,0.0
4EBEB61964,202308,0.0,0.0
4EBEB61964,202309,0.0,0.0
4EBEB61964,202310,0.0,0.0
4EBEB61964,202311,0.0,0.0
4EBEB61964,202312,0.0,0.0
4EBEB61964,202401,0.0,0.0
4EBEB61964,202402,0.0,0.0
4EBEB61964,202403,0.0,0.0
4EBEB61964,202404,0.08220527334635941,0.5509370703253318
4EBEB61964,202405,0.08220527334635941,0.5509370703253318
4EBEB61964,202406,0.08220527334635941,0.5509370703253318
4EBEB61964,202407,0.08220527334635941,0.04925966657467162
4EBEB61964,202408,0.08220527334635941,0.04925966657467162
4EBEB61964,202409,0.08220527334635941,0.04925966657467162
4EBEB61964,202410,0.0,0.0
4EBEB61964,202411,0.0,0.0
4EBEB61964,202412,0.0,0.0
4ECBDBFE0C,202412,0.0,0.0
4ED49525EB,202301,0.0,0.0
4ED49525EB,202302,0.0,0.0
4ED49525EB,202303,0.0,0.0
4ED49525EB,202304,0.0,0.0
4ED49525EB,202305,0.0,0.0
4ED49525EB,202306,0.0,0.0
4ED49525EB,202307,0.0,0.0
4ED49525EB,202308,0.0,0.0
4ED49525EB,202309,0.0,0.0
4ED49525EB,202310,0.0,0.0
4ED49525EB,202311,0.0,0.0
4ED49525EB,202312,0.0,0.0
4ED49525EB,202401,0.0,0.0
4ED49525EB,202402,0.0,0.0
4ED49525EB,202403,0.0,0.0
4ED49525EB,202404,0.08220527334635941,0.5509370703253318
4ED49525EB,202405,0.08220527334635941,0.5509370703253318
4ED49525EB,202406,0.08220527334635941,0.5509370703253318
4ED49525EB,202407,0.08220527334635941,0.04925966657467162
4ED49525EB,202408,0.08220527334635941,0.04925966657467162
4ED49525EB,202409,0.08220527334635941,0.04925966657467162
4ED49525EB,202410,0.0,0.0
4ED49525EB,202411,0.0,0.0
4ED49525EB,202412,0.0,0.0
4EE6193540,202301,0.0,0.0
4EE6193540,202302,0.0,0.0
4EE6193540,202303,0.0,0.0
4EE6193540,202304,0.0,0.0
4EE6193540,202305,0.0,0.0
4EE6193540,202306,0.0,0.0
4EE6193540,202307,0.0,0.0
4EE6193540,202308,0.0,0.0
4EE6193540,202309,0.0,0.0
4EE6193540,202310,0.0,0.0
4EE6193540,202311,0.0,0.0
4EE6193540,202312,0.0,0.0
4EE6193540,202401,0.0,0.0
4EE6193540,202402,0.0,0.0
4EE6193540,202403,0.0,0.0
4EE6193540,202404,0.08220527334635941,0.5509370703253318
4EE6193540,202405,0.08220527334635941,0.5509370703253318
4EE6193540,202406,0.08220527334635941,0.5509370703253318
4EE6193540,202407,0.08220527334635941,0.04925966657467162
4EE6193540,202408,0.08220527334635941,0.04925966657467162
4EE6193540,202409,0.08220527334635941,0.04925966657467162
4EE6193540,202410,0.0,0.0
4EE6193540,202411,0.0,0.0
4EE6193540,202412,0.0,0.0
4EE6AA4F0F,202301,0.0,0.0
4EE6AA4F0F,202302,0.0,0.0
4EE6AA4F0F,202303,0.0,0.0
4EE6AA4F0F,202304,0.0,0.0
4EE6AA4F0F,202305,0.0,0.0
4EE6AA4F0F,202306,0.0,0.0
4EE6AA4F0F,202307,0.0,0.0
4EE6AA4F0F,202308,0.0,0.0
4EE6AA4F0F,202309,0.0,0.0
4EE6AA4F0F,202310,0.0,0.0
4EE6AA4F0F,202311,0.0,0.0
4EE6AA4F0F,202312,0.0,0.0
4EE6AA4F0F,202401,0.0,0.0
4EE6AA4F0F,202402,0.0,0.0
4EE6AA4F0F,202403,0.0,0.0
4EE6AA4F0F,202404,0.08220527334635941,0.5509370703253318
4EE6AA4F0F,202405,0.08220527334635941,0.5509370703253318
4EE6AA4F0F,202406,0.08220527334635941,0.5509370703253318
4EE6AA4F0F,202407,0.08220527334635941,0.04925966657467162
4EE6AA4F0F,202408,0.08220527334635941,0.04925966657467162
4EE6AA4F0F,202409,0.08220527334635941,0.04925966657467162
4EE6AA4F0F,202410,0.0,0.0
4EE6AA4F0F,202411,0.0,0.0
4EE6AA4F0F,202412,0.0,0.0
4EE6D5E718,202301,0.0,0.0
4EE6D5E718,202302,0.0,0.0
4EE6D5E718,202303,0.0,0.0
4EE6D5E718,202304,0.0,0.0
4EE6D5E718,202305,0.0,0.0
4EE6D5E718,202306,0.0,0.0
4EE6D5E718,202307,0.0,0.0
4EE6D5E718,202308,0.0,0.0
4EE6D5E718,202309,0.0,0.0
4EE6D5E718,202310,0.0,0.0
4EE6D5E718,202311,0.0,0.0
4EE6D5E718,202312,0.0,0.0
4EE6D5E718,202401,0.0,0.0
4EE6D5E718,202402,0.0,0.0
4EE6D5E718,202403,0.0,0.0
4EE6D5E718,202404,0.08220527334635941,0.5509370703253318
4EE6D5E718,202405,0.08220527334635941,0.5509370703253318
4EE6D5E718,202406,0.08220527334635941,0.5509370703253318
4EE6D5E718,202407,0.08220527334635941,0.04925966657467162
4EE6D5E718,202408,0.08220527334635941,0.04925966657467162
4EE6D5E718,202409,0.08220527334635941,0.04925966657467162
4EE6D5E718,202410,0.0,0.0
4EE6D5E718,202411,0.0,0.0
4EE6D5E718,202412,0.0,0.0
4EEF5997AF,202301,0.0,0.0
4EEF5997AF,202302,0.0,0.0
4EEF5997AF,202303,0.0,0.0
4EEF5997AF,202304,0.0,0.0
4EEF5997AF,202305,0.0,0.0
4EEF5997AF,202306,0.0,0.0
4EEF5997AF,202307,0.0,0.0
4EEF5997AF,202308,0.0,0.0
4EEF5997AF,202309,0.0,0.0
4EEF5997AF,202310,0.0,0.0
4EEF5997AF,202311,0.0,0.0
4EEF5997AF,202312,0.0,0.0
4EEF5997AF,202401,0.0,0.0
4EEF5997AF,202402,0.0,0.0
4EEF5997AF,202403,0.0,0.0
4EEF5997AF,202404,0.08220527334635941,0.5509370703253318
4EEF5997AF,202405,0.08220527334635941,0.5509370703253318
4EEF5997AF,202406,0.08220527334635941,0.5509370703253318
4EEF5997AF,202407,0.08220527334635941,0.04925966657467162
4EEF5997AF,202408,0.08220527334635941,0.04925966657467162
4EEF5997AF,202409,0.08220527334635941,0.04925966657467162
4EEF5997AF,202410,0.0,0.0
4EEF5997AF,202411,0.0,0.0
4EEF5997AF,202412,0.0,0.0
4EF5BD22BD,202402,0.0,0.0
4EF5BD22BD,202403,0.0,0.0
4EF5BD22BD,202404,0.08220527334635941,0.5509370703253318
4EF5BD22BD,202405,0.08220527334635941,0.5509370703253318
4EF5BD22BD,202406,0.08220527334635941,0.5509370703253318
4EF5BD22BD,202407,0.08220527334635941,0.04925966657467162
4EF5BD22BD,202408,0.08220527334635941,0.04925966657467162
4EF5BD22BD,202409,0.08220527334635941,0.04925966657467162
4EF5BD22BD,202410,0.0,0.0
4EF5BD22BD,202411,0.0,0.0
4EF5BD22BD,202412,0.0,0.0
4EFDFC6E78,202301,0.0,0.0
4EFDFC6E78,202302,0.0,0.0
4EFDFC6E78,202303,0.0,0.0
4EFDFC6E78,202304,0.0,0.0
4EFDFC6E78,202305,0.0,0.0
4EFDFC6E78,202306,0.0,0.0
4EFDFC6E78,202307,0.0,0.0
4EFDFC6E78,202308,0.0,0.0
4EFDFC6E78,202309,0.0,0.0
4EFDFC6E78,202310,0.0,0.0
4EFDFC6E78,202311,0.0,0.0
4EFDFC6E78,202312,0.0,0.0
4EFDFC6E78,202401,0.0,0.0
4EFDFC6E78,202402,0.0,0.0
4EFDFC6E78,202403,0.0,0.0
4EFDFC6E78,202404,0.08220527334635941,0.5509370703253318
4EFDFC6E78,202405,0.08220527334635941,0.5509370703253318
4EFDFC6E78,202406,0.08220527334635941,0.5509370703253318
4EFDFC6E78,202407,0.08220527334635941,0.04925966657467162
4EFDFC6E78,202408,0.08220527334635941,0.04925966657467162
4EFDFC6E78,202409,0.08220527334635941,0.04925966657467162
4EFDFC6E78,202410,0.0,0.0
4EFDFC6E78,202411,0.0,0.0
4EFDFC6E78,202412,0.0,0.0
4F0DB34622,202410,0.0,0.0
4F0DB34622,202411,0.0,0.0
4F0DB34622,202412,0.0,0.0
4F2296203F,202301,0.9999999999999996,0.04925966657467162
4F2296203F,202302,0.9999999999999996,0.04925966657467162
4F2296203F,202303,0.9999999999999996,0.04925966657467162
4F2296203F,202304,0.9999999999999996,0.5509370703253318
